GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,Unnamed: 52,B25077_001M,B25077_001E
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,"Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!$10,000 to $14,999","Margin of Error!!Total!!$10,000 to $14,999","Estimate!!Total!!$15,000 to $19,999","Margin of Error!!Total!!$15,000 to $19,999","Estimate!!Total!!$20,000 to $24,999","Margin of Error!!Total!!$20,000 to $24,999","Estimate!!Total!!$25,000 to $29,999","Margin of Error!!Total!!$25,000 to $29,999","Estimate!!Total!!$30,000 to $34,999","Margin of Error!!Total!!$30,000 to $34,999","Estimate!!Total!!$35,000 to $39,999","Margin of Error!!Total!!$35,000 to $39,999","Estimate!!Total!!$40,000 to $49,999","Margin of Error!!Total!!$40,000 to $49,999","Estimate!!Total!!$50,000 to $59,999","Margin of Error!!Total!!$50,000 to $59,999","Estimate!!Total!!$60,000 to $69,999","Margin of Error!!Total!!$60,000 to $69,999","Estimate!!Total!!$70,000 to $79,999","Margin of Error!!Total!!$70,000 to $79,999","Estimate!!Total!!$80,000 to $89,999","Margin of Error!!Total!!$80,000 to $89,999","Estimate!!Total!!$90,000 to $99,999","Margin of Error!!Total!!$90,000 to $99,999","Estimate!!Total!!$100,000 to $124,999","Margin of Error!!Total!!$100,000 to $124,999","Estimate!!Total!!$125,000 to $149,999","Margin of Error!!Total!!$125,000 to $149,999","Estimate!!Total!!$150,000 to $174,999","Margin of Error!!Total!!$150,000 to $174,999","Estimate!!Total!!$175,000 to $199,999","Margin of Error!!Total!!$175,000 to $199,999","Estimate!!Total!!$200,000 to $249,999","Margin of Error!!Total!!$200,000 to $249,999","Estimate!!Total!!$250,000 to $299,999","Margin of Error!!Total!!$250,000 to $299,999","Estimate!!Total!!$300,000 to $399,999","Margin of Error!!Total!!$300,000 to $399,999","Estimate!!Total!!$400,000 to $499,999","Margin of Error!!Total!!$400,000 to $499,999","Estimate!!Total!!$500,000 to $749,999","Margin of Error!!Total!!$500,000 to $749,999","Estimate!!Total!!$750,000 to $999,999","Margin of Error!!Total!!$750,000 to $999,999","Estimate!!Total!!$1,000,000 or more","Margin of Error!!Total!!$1,000,000 or more",,Margin of Error!!Median value (dollars),Estimate!!Median value (dollars)
0500000US23001,"Androscoggin County, Maine",29270,1919,188,229,293,232,236,179,219,280,314,344,191,176,0,230,361,278,349,254,407,247,953,345,1606,642,447,288,4113,1030,3232,742,5137,902,2992,832,4117,1027,1935,633,1009,403,568,338,310,217,129,120,164,196,,5504,158400
0500000US23003,"Aroostook County, Maine",21748,1197,416,214,656,289,213,168,243,151,303,166,440,199,474,262,1500,428,1284,382,1323,534,1775,516,1700,372,1085,452,2490,557,1577,427,1988,543,746,340,1405,396,863,326,734,408,158,113,261,147,103,163,11,18,,7766,95000
0500000US23005,"Cumberland County, Maine",82002,2393,231,190,262,279,585,329,365,248,233,201,283,185,190,183,226,191,150,163,512,401,314,242,827,478,818,437,2449,691,2827,841,6604,1036,8063,1382,17184,1471,11657,1583,12900,1802,6869,1200,5351,1120,1717,618,1385,512,,6185,246700
0500000US23011,"Kennebec County, Maine",36515,1458,167,151,336,190,334,237,231,190,339,318,43,75,92,112,173,135,669,359,879,385,895,370,2415,724,2013,673,4196,821,4616,903,5610,955,3180,772,4486,942,2701,594,1907,497,635,333,363,214,132,172,103,94,,5971,153800
0500000US23019,"Penobscot County, Maine",41858,1845,473,272,665,280,714,437,593,326,391,223,624,235,339,187,1156,376,1003,336,1077,334,1516,544,3056,711,1229,536,5481,980,4188,808,5965,888,3533,792,4375,939,3069,699,1583,438,481,225,261,178,70,116,16,28,,8118,140600
0500000US23031,"York County, Maine",58417,2479,149,179,256,186,395,222,295,216,382,214,40,67,232,253,96,122,426,306,645,455,431,278,539,430,858,528,2808,880,2651,656,5994,1088,6571,1297,12139,1424,8483,1280,8341,1130,2677,753,2208,780,730,401,1071,535,,5934,226500
0500000US24001,"Allegany County, Maryland",20480,1355,268,233,305,220,87,110,173,141,15,26,242,160,618,416,722,351,790,325,1012,502,1497,561,756,420,767,315,3050,817,1670,578,2370,656,1260,507,2334,687,1029,475,744,368,411,273,109,130,54,91,197,255,,10948,124500
0500000US24003,"Anne Arundel County, Maryland",146744,3570,1184,523,454,441,0,289,542,444,455,352,638,517,779,407,453,300,191,188,425,261,292,249,266,202,116,135,1689,790,1694,736,3314,964,3399,827,18339,1996,23871,2174,35150,2670,18048,1824,21805,2212,8503,1522,5137,914,,7086,343400
0500000US24005,"Baltimore County, Maryland",206222,5217,490,276,776,323,833,348,987,443,789,398,416,249,516,284,217,178,306,272,454,333,1000,372,479,241,2103,762,5832,1002,7874,1353,14576,1774,15911,1621,39578,2306,33089,2330,36638,2472,16776,1721,19329,1674,4526,954,2727,652,,4022,265200
0500000US24009,"Calvert County, Maryland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13816,358200
0500000US24013,"Carroll County, Maryland",50671,1827,101,120,396,240,102,80,0,289,140,151,0,289,64,109,136,155,0,289,0,289,26,45,0,289,0,289,309,255,765,489,1348,664,1920,544,7162,1133,8214,1426,14205,1513,8168,1309,5392,964,1360,549,863,533,,10252,332800
0500000US24015,"Cecil County, Maryland",25736,1384,824,584,410,335,69,113,449,516,138,161,63,115,72,63,0,289,70,116,359,252,257,194,160,168,0,289,737,401,989,434,1701,578,1960,719,4143,913,3738,880,4702,815,2209,678,1533,589,546,397,607,464,,14639,256200
0500000US24017,"Charles County, Maryland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12504,316400
0500000US24021,"Frederick County, Maryland",63392,1965,155,184,172,202,0,289,65,109,67,112,95,115,189,153,0,289,0,289,247,246,78,130,206,168,229,202,917,434,1215,507,2669,714,3325,799,9068,1495,10725,1558,15886,1922,9677,1406,7350,1149,534,316,523,309,,9739,314300
0500000US24025,"Harford County, Maryland",70263,2570,703,503,369,307,442,276,140,173,472,278,73,121,133,163,49,82,109,161,422,302,447,347,67,112,246,219,1594,697,1371,727,2720,778,4089,969,14338,1806,10095,1545,16886,1762,6988,1116,7205,1397,864,452,441,369,,9189,286400
0500000US24027,"Howard County, Maryland",77574,2451,68,111,290,244,0,289,87,106,0,289,134,150,55,93,0,289,49,84,326,211,187,217,270,350,146,181,311,251,404,288,1175,622,1580,575,5232,1253,8918,1298,17523,2169,13191,1716,21238,1819,4408,917,1982,537,,14894,415400
0500000US24031,"Montgomery County, Maryland",238022,4307,524,306,48,79,153,149,66,105,160,155,262,225,77,127,510,302,524,294,383,254,305,310,558,378,470,354,2499,734,1557,555,4547,900,5392,1311,13687,1594,19345,2146,49681,3202,38675,2363,54849,2890,24301,1858,19449,1511,,7017,447200
0500000US24033,"Prince George's County, Maryland",189330,4020,777,429,218,184,251,199,262,202,748,494,465,271,365,318,292,216,334,304,98,116,819,497,681,379,1062,504,3703,867,5678,1232,10931,1621,11350,1788,31068,2423,35440,2934,48748,3496,21184,1880,11854,2186,2117,758,885,351,,4577,286100
0500000US24037,"St. Mary's County, Maryland",26740,1652,242,305,0,289,258,320,156,177,802,753,231,207,0,289,0,289,192,194,0,289,0,289,0,289,0,289,429,385,600,514,809,480,1475,568,3566,879,4649,918,7137,1140,2879,744,2274,781,610,385,431,300,,15030,299600
0500000US24043,"Washington County, Maryland",36275,1769,251,224,159,158,101,169,160,132,89,75,136,175,0,289,112,98,255,333,194,165,631,309,887,404,690,415,1994,543,2788,799,3619,763,3803,844,6500,937,5156,907,4364,1099,2184,601,1683,636,150,143,369,270,,8859,217500
0500000US24045,"Wicomico County, Maryland",22040,1553,298,255,101,174,131,120,132,130,0,289,48,77,84,131,188,241,195,195,215,189,673,633,746,445,155,172,1157,511,1980,706,3171,826,2568,684,3833,869,2392,638,2396,590,822,396,525,315,48,82,182,180,,8694,192000
0500000US24510,"Baltimore city, Maryland",109283,3391,584,316,1168,438,409,233,449,277,1241,459,1885,558,432,313,1302,499,2183,842,2502,682,2964,810,4257,924,5262,1045,11171,1699,9475,1669,14491,1938,9032,1291,13963,1834,9336,1315,8170,1417,3531,913,3117,745,1345,517,1014,438,,4308,166100
0500000US25001,"Barnstable County, Massachusetts",72481,3224,44,74,0,285,0,285,147,180,111,180,359,362,0,285,95,116,267,377,312,203,118,145,53,86,0,285,626,328,620,414,1275,623,1562,662,6835,1546,10132,1435,19565,1951,10301,1455,12730,1670,3895,866,3434,762,,8779,369900
0500000US25003,"Berkshire County, Massachusetts",37402,1707,265,228,395,217,117,115,89,121,321,276,58,76,343,391,420,257,175,164,200,166,705,421,634,317,676,325,2247,676,3453,973,4254,861,3952,877,5004,865,3560,740,4748,786,2367,531,1675,498,713,279,1031,408,,12897,204000
0500000US25005,"Bristol County, Massachusetts",130791,3408,403,250,0,285,339,205,821,334,593,338,0,285,198,199,366,256,210,258,65,107,448,331,371,341,502,253,2434,736,2276,789,5618,1084,7600,1099,24164,2319,28310,2310,33494,2425,11591,1322,8704,1300,1379,593,905,376,,3853,283600
0500000US25009,"Essex County, Massachusetts",182604,3787,355,208,141,120,228,306,409,271,363,245,531,376,598,428,590,452,268,287,227,193,269,196,263,182,976,499,2185,735,3067,742,6530,1644,5568,1070,19700,2101,24257,1969,46928,2929,27384,2373,28721,2046,6249,1201,6797,999,,5186,352900
0500000US25011,"Franklin County, Massachusetts",21155,1112,15,26,0,285,152,161,217,196,123,145,0,285,0,285,46,76,304,221,29,48,244,170,159,139,181,142,364,201,928,321,2958,670,2418,626,4421,682,3369,670,3046,611,1139,334,589,235,425,224,28,34,,7332,227600
0500000US25013,"Hampden County, Massachusetts",110439,3261,136,145,334,293,669,315,224,196,612,335,211,176,232,179,364,245,509,246,445,349,531,472,1097,581,1191,502,8046,1279,9608,1167,15486,1665,14973,2061,19906,1809,13646,1491,14616,1651,3739,980,2821,823,839,376,204,179,,4808,201400
0500000US25015,"Hampshire County, Massachusetts",39376,1693,77,130,66,108,104,111,264,209,87,134,250,201,0,285,175,170,119,124,105,109,79,68,187,143,180,152,947,583,1420,475,1600,590,3472,816,8365,1118,6629,1011,9206,1171,3308,753,1954,704,360,203,422,301,,8343,266500
0500000US25017,"Middlesex County, Massachusetts",360564,5673,620,297,188,179,339,206,281,237,506,295,749,340,623,294,993,415,455,269,738,359,379,240,686,335,689,398,2469,704,4029,921,6447,1381,6807,1171,23963,2120,36237,2957,90672,3893,70232,3663,72166,3462,22746,1999,17550,1713,,5807,403500
0500000US25021,"Norfolk County, Massachusetts",178523,4122,456,292,63,104,268,293,109,130,274,226,396,253,221,185,990,438,177,175,371,391,144,166,249,211,144,228,1307,532,1187,466,2199,741,4180,867,13611,1910,17990,2073,48839,3029,29048,2527,32715,2197,11517,1443,12068,1388,,5569,392000
0500000US25023,"Plymouth County, Massachusetts",137990,3549,206,213,349,215,507,280,238,204,366,276,506,287,168,167,723,318,360,245,341,378,434,344,828,355,729,409,1792,632,1520,699,4375,1234,4293,1055,16151,1741,20252,2015,37662,2493,21421,1906,15806,1641,4720,881,4243,915,,5176,339400
0500000US25025,"Suffolk County, Massachusetts",96719,3678,0,285,0,285,79,91,107,133,199,197,108,130,244,209,207,148,333,252,126,144,171,128,52,87,331,254,732,479,693,331,2392,779,2698,905,10205,1596,12355,1635,28094,2156,13847,1299,14762,1915,3689,841,5295,1221,,7391,361700
0500000US25027,"Worcester County, Massachusetts",193525,3820,278,212,391,282,370,221,587,324,377,253,555,288,251,209,221,232,750,478,936,497,688,387,778,397,1167,466,4982,1086,5293,920,12609,1805,15078,2162,39184,2964,33811,2530,43726,2855,16168,1908,12069,1370,2165,612,1091,384,,4681,268100
0500000US26005,"Allegan County, Michigan",34248,1668,1323,631,310,205,231,187,359,208,359,320,446,287,630,425,266,183,859,393,467,272,1474,652,2211,610,1507,462,4370,785,3568,759,3953,826,3284,803,3188,673,2375,657,1209,455,672,328,858,352,187,167,142,144,,8268,141200
0500000US26017,"Bay County, Michigan",34330,1300,608,362,724,419,624,357,378,242,402,391,373,247,258,195,1687,425,1671,459,2799,673,3444,679,2113,559,3620,756,4430,929,2869,694,2709,709,1712,532,1970,589,658,351,590,294,263,260,139,144,149,176,140,149,,3266,95800
0500000US26021,"Berrien County, Michigan",44166,1842,888,346,707,404,723,341,556,349,333,250,448,277,420,295,987,452,1814,525,1675,611,1987,559,1993,583,2349,667,6042,971,5378,803,4642,854,2351,521,4127,745,2536,601,1789,564,900,337,805,327,234,192,482,271,,5752,130500
0500000US26025,"Calhoun County, Michigan",37953,1659,601,243,133,113,804,418,436,223,343,190,876,395,518,254,1334,465,1961,656,3467,717,2379,615,2250,640,3091,674,6268,1079,2375,541,2855,569,1956,531,2286,606,2068,586,728,249,475,261,428,345,231,239,90,108,,4591,103100
0500000US26037,"Clinton County, Michigan",22002,1170,526,335,350,194,391,202,177,134,132,131,15,23,189,288,146,158,377,263,486,300,361,174,975,393,516,239,2719,606,2592,670,3262,635,2858,618,2556,607,1357,463,1578,462,79,96,193,130,0,244,167,153,,6475,158000
0500000US26045,"Eaton County, Michigan",31160,1519,468,269,537,284,81,112,296,238,70,65,272,215,159,124,405,343,536,416,590,327,1347,450,1191,478,1229,437,5497,957,3971,860,4943,834,2353,498,3858,779,1756,503,1013,446,87,112,268,181,103,166,130,164,,7121,143300
0500000US26049,"Genesee County, Michigan",116438,2822,2967,721,3075,846,2446,707,3807,1042,1708,451,3911,801,1906,594,7119,1125,7001,1123,5822,1247,8190,1397,7359,1176,7178,1114,16923,1653,9399,1398,9001,1321,4286,789,6272,1128,4155,867,1445,554,374,252,1093,481,202,180,799,395,,3326,94100
0500000US26055,"Grand Traverse County, Michigan",26461,1709,323,322,346,359,650,468,410,256,169,229,412,323,172,171,186,175,268,221,179,138,224,180,336,257,726,320,3071,672,2953,730,3331,644,2379,801,3841,766,1678,517,2080,540,728,361,1315,609,455,301,229,192,,7088,171100
0500000US26065,"Ingham County, Michigan",66051,2174,709,403,874,343,423,268,567,337,517,266,491,297,439,260,2132,697,2167,643,2938,739,4325,874,4335,925,4953,1003,9033,1195,7529,1207,7206,1003,5044,891,5010,840,2281,578,2792,740,942,319,726,312,269,174,349,198,,4622,122600
0500000US26073,"Isabella County, Michigan",14297,691,398,268,78,54,84,52,194,129,143,147,178,114,374,258,688,275,591,208,475,206,952,329,1079,397,601,249,1924,332,1353,389,1431,327,887,278,1311,303,673,296,661,303,84,87,53,33,34,42,51,56,,7881,117100
0500000US26075,"Jackson County, Michigan",43722,1895,873,505,271,189,441,353,286,215,809,332,521,281,467,348,837,411,1614,597,2600,645,1976,606,4064,1176,2896,897,6370,1202,3992,1102,5024,951,1890,519,3753,835,1954,698,1655,707,886,495,362,255,68,111,113,104,,6031,116600
0500000US26077,"Kalamazoo County, Michigan",63645,1930,926,461,571,249,947,520,145,156,422,230,286,226,754,413,1127,566,1473,598,1963,566,2119,721,3880,762,3224,822,7679,1081,8453,1405,8346,1063,4585,860,5940,912,3238,670,4173,870,1505,456,946,484,618,327,325,221,,4724,143800
0500000US26081,"Kent County, Michigan",160866,3181,3053,898,2142,655,969,404,874,379,1011,491,1373,598,1268,502,2292,552,2325,633,4845,888,4857,1068,8324,1461,8867,1494,24220,2307,21054,2071,20858,2193,11140,1443,16439,1985,8465,1259,9509,1299,3144,700,2085,656,688,409,1064,400,,3083,141700
0500000US26087,"Lapeer County, Michigan",26972,1346,191,179,577,363,248,210,388,194,370,292,467,240,181,140,654,278,330,183,831,307,1274,502,1296,455,990,316,3551,724,2937,667,3378,857,2915,753,2582,672,1666,537,1105,343,374,303,389,368,41,70,237,109,,8267,143200
0500000US26091,"Lenawee County, Michigan",29431,1487,696,329,445,306,781,385,71,67,288,234,301,173,138,123,902,397,877,430,1368,622,1841,559,2474,652,1420,498,4320,780,3328,665,3252,704,1852,577,2266,636,1314,522,646,245,373,204,133,144,181,184,164,117,,6256,118000
0500000US26093,"Livingston County, Michigan",58572,1745,981,563,388,264,780,329,616,460,147,138,214,209,158,123,1054,609,783,412,797,382,992,565,656,307,988,348,5700,991,4430,970,7738,1190,7105,1176,8970,1157,6970,1097,5416,917,1836,530,1279,443,300,296,274,250,,5110,185200
0500000US26099,"Macomb County, Michigan",255768,3835,4449,992,3471,923,2036,462,2781,929,3313,840,3893,1111,3182,861,6679,1133,10163,1577,12493,1466,12406,1763,16217,1592,13364,1587,36401,2487,24909,2264,31677,2741,16328,1765,23857,2096,12367,1494,9523,1417,2822,789,1663,636,322,233,1452,560,,2136,123000
0500000US26103,"Marquette County, Michigan",19955,1004,314,235,217,157,212,156,326,210,376,218,303,200,71,84,540,224,1003,387,1229,478,987,471,1101,399,1034,415,2200,543,1754,464,2084,522,2256,518,1139,341,1318,364,582,283,388,192,369,263,41,65,111,99,,10776,126000
0500000US26111,"Midland County, Michigan",24718,1102,459,372,278,295,266,301,331,229,420,373,212,151,80,72,328,190,737,382,1430,484,1644,430,1302,377,1052,382,3623,732,2944,619,2723,563,1241,422,2129,596,1481,525,1147,369,628,328,75,102,188,139,0,244,,7670,126700
0500000US26115,"Monroe County, Michigan",46148,2268,1784,684,868,372,689,422,383,409,315,322,1094,554,285,374,1408,520,1371,592,1066,428,1341,585,1506,557,1689,530,5507,1100,4212,769,6868,1102,3811,790,5244,924,2420,638,3158,744,465,251,635,373,0,244,29,52,,8147,147400
0500000US26121,"Muskegon County, Michigan",47876,1724,1894,640,834,367,268,262,585,292,181,158,744,403,357,243,1619,484,2482,753,3082,714,3834,926,3885,875,3024,660,7487,1049,5064,852,4811,785,1870,635,2200,691,1407,482,865,357,726,383,366,230,165,133,126,122,,4355,103900
0500000US26125,"Oakland County, Michigan",344475,4979,5355,906,3481,831,2912,792,2958,778,2136,732,3823,1001,2108,852,7221,1386,7477,1421,8485,1644,9705,1603,11660,1758,12201,1491,34919,2368,29340,2327,42908,2724,26393,2026,42311,2745,28335,1994,30954,2189,12080,1512,10358,1350,3511,843,3844,790,,1989,166600
0500000US26139,"Ottawa County, Michigan",73091,2313,1851,547,1071,516,551,398,337,418,460,263,387,283,107,130,730,330,736,351,898,560,1910,761,1639,589,2219,570,11448,1304,9272,1525,12192,1496,5935,1009,7692,1370,4146,946,4818,917,1486,778,1862,584,1000,534,344,275,,3540,156000
0500000US26145,"Saginaw County, Michigan",55781,1686,1311,478,869,340,816,361,1596,491,867,340,1806,593,753,435,2371,783,3202,706,2836,650,3449,716,3463,823,3472,655,6476,1008,6467,1020,6530,869,2517,618,3291,720,1777,393,1219,387,99,95,523,343,31,53,40,40,,5496,104200
0500000US26147,"St. Clair County, Michigan",51302,1704,781,353,932,439,895,360,402,227,765,440,458,234,706,324,1128,563,2479,645,1653,633,2515,575,3942,952,2424,658,7194,1157,5149,783,5629,783,3274,763,4941,919,1984,602,2590,725,705,307,478,296,164,131,114,131,,5118,122900
0500000US26155,"Shiawassee County, Michigan",21706,1003,510,308,168,137,103,118,185,143,16,28,425,267,164,135,449,200,554,299,1980,555,1665,507,1832,546,1188,478,2750,635,2695,502,2936,593,1051,378,1470,403,574,291,671,302,160,125,49,82,62,103,49,58,,7078,114700
0500000US26159,"Van Buren County, Michigan",22713,1099,390,285,283,166,780,405,221,183,105,112,254,147,166,127,750,319,725,353,896,437,1163,395,1315,365,1083,417,3339,866,2228,565,2460,603,1962,470,1113,383,972,446,1427,440,216,194,814,456,51,81,0,244,,9138,124200
0500000US26161,"Washtenaw County, Michigan",82391,2664,2093,839,423,235,302,222,555,354,658,453,728,352,243,184,747,454,1513,507,961,440,2659,769,2038,619,2772,831,6688,1102,5103,899,8821,1123,7845,1142,11075,1454,8181,1154,10871,1326,3256,696,3075,658,1227,542,557,241,,4678,190600
0500000US26163,"Wayne County, Michigan",441282,6441,9567,1365,10332,1549,8791,1328,12710,1712,9917,1392,15876,1856,9129,1605,24275,2156,30711,2792,29657,2635,29316,2409,32002,2674,24688,2508,48514,2733,30463,2163,31043,2243,19079,1810,22474,2014,15809,1745,15372,1476,4865,931,3482,742,1072,391,2138,731,,1446,89500
0500000US27003,"Anoka County, Minnesota",100067,2114,1305,446,844,394,540,274,922,395,624,406,275,205,150,120,554,350,618,261,153,185,283,219,791,395,897,350,5194,881,6463,1184,16170,1677,15513,1810,21476,1728,11705,1308,9665,1351,3538,695,2022,661,45,78,320,271,,3423,198000
0500000US27019,"Carver County, Minnesota",26129,1218,119,128,316,353,0,211,87,148,53,90,81,96,14,23,0,211,0,211,62,85,171,185,22,28,131,103,962,408,816,300,2488,683,1784,532,4126,966,3648,725,6030,779,2534,565,1764,455,378,239,543,283,,13142,275100
0500000US27037,"Dakota County, Minnesota",114994,2130,1001,491,708,380,761,419,392,257,188,174,366,336,81,136,393,345,247,143,601,386,304,201,948,393,578,316,3580,742,6695,1097,11908,1358,12599,1367,23868,1592,19274,1681,17699,1783,7156,973,4695,789,619,257,333,192,,3916,233800
0500000US27053,"Hennepin County, Minnesota",302373,4103,454,245,244,180,903,290,692,362,535,300,823,426,381,239,960,501,872,387,1271,429,2350,687,2654,740,2404,692,12683,1452,16321,1871,31670,2225,32121,2618,57719,3218,40011,2889,43858,2194,19968,1880,20455,1612,6430,1176,6594,854,,2871,238000
0500000US27109,"Olmsted County, Minnesota",43370,1477,426,218,334,222,313,187,122,114,400,308,317,359,359,238,140,135,191,155,140,134,510,326,670,349,910,357,4977,997,6076,1051,6643,1079,3887,761,4964,780,3522,643,4521,746,1918,533,1400,387,355,169,275,212,,4376,171800
0500000US27123,"Ramsey County, Minnesota",122861,2997,763,384,787,320,1238,539,676,354,412,216,115,134,87,153,606,409,583,341,991,364,675,347,1987,614,1415,429,6020,1149,9708,1519,16888,1625,14610,1898,25300,1851,14832,1525,11350,1308,6295,980,4789,984,1607,574,1127,388,,4428,207700
0500000US27137,"St. Louis County, Minnesota",61611,2081,505,231,511,227,1042,496,409,282,556,390,483,252,652,361,1225,399,2158,624,2397,609,3422,715,3693,862,2651,620,8683,1040,5800,1105,6518,977,3315,575,5602,920,4230,671,3535,661,1868,591,1573,642,357,200,426,244,,5733,135600
0500000US27139,"Scott County, Minnesota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9374,258800
0500000US27141,"Sherburne County, Minnesota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6851,192200
0500000US27145,"Stearns County, Minnesota",40979,1670,491,287,258,195,331,254,45,51,138,121,145,167,166,134,274,260,146,109,174,130,380,200,655,300,1501,545,4605,887,5157,824,6788,943,5180,925,5629,865,3596,752,3299,693,1106,375,462,163,275,135,178,124,,4511,172200
0500000US27163,"Washington County, Minnesota",71651,1956,325,141,342,245,66,113,279,212,211,155,273,204,51,69,361,480,195,138,107,118,63,102,199,171,396,285,2212,669,4452,838,7304,1187,6629,1026,12637,1310,10871,1291,12169,1418,6088,951,4721,891,1165,390,535,231,,6886,249000
0500000US27171,"Wright County, Minnesota",38807,1213,580,262,418,275,580,433,220,195,116,144,327,205,56,94,175,162,69,99,77,74,59,58,427,265,737,492,1559,444,2977,789,5376,910,5626,1027,7201,1067,4311,719,4583,793,1756,464,1149,309,274,196,154,108,,6929,200200
0500000US28033,"DeSoto County, Mississippi",42340,2270,835,584,261,212,367,303,123,151,106,192,483,328,54,92,84,101,758,438,804,361,1348,480,2175,679,2254,764,5431,1360,4643,1108,6007,1273,4024,1091,5120,1356,4021,930,2540,823,421,235,344,395,0,287,137,137,,6384,156100
0500000US28035,"Forrest County, Mississippi",15992,1216,446,291,408,308,619,446,178,221,106,130,346,255,149,180,315,235,736,474,473,318,722,440,669,410,762,377,1990,677,1422,585,1705,558,942,360,1491,615,1144,523,473,283,308,253,292,321,0,287,296,319,,14589,126400
0500000US28047,"Harrison County, Mississippi",44748,2452,471,309,1066,664,26,42,195,186,67,118,307,254,179,209,924,456,771,414,799,338,1007,448,3165,868,1575,596,6537,1133,4960,1331,6048,1200,4183,1131,3989,979,2903,755,2733,824,811,401,1203,557,118,135,711,430,,6772,151500
0500000US28049,"Hinds County, Mississippi",54453,2583,738,341,757,382,416,371,1270,489,701,403,976,389,1120,445,2863,774,2533,681,3579,986,3211,946,3228,846,2071,602,6205,1405,6556,1446,5647,1214,3013,791,3541,881,3127,826,1853,618,88,107,396,274,232,180,332,245,,6521,115200
0500000US28059,"Jackson County, Mississippi",36342,1962,440,321,343,257,271,280,147,174,607,397,0,287,74,119,962,558,1324,530,2840,1018,1454,572,2973,897,1917,770,6125,1137,4226,988,4041,921,1400,619,2629,877,2085,756,2053,712,204,204,115,140,112,132,0,287,,5303,119700
0500000US28067,"Jones County, Mississippi",18081,1642,664,352,843,510,665,342,342,279,291,362,789,571,297,317,1271,622,2106,678,855,623,1713,833,862,429,1206,573,1795,607,974,527,925,438,819,456,655,367,129,163,379,257,0,287,280,247,0,287,221,194,,7145,75400
0500000US28075,"Lauderdale County, Mississippi",18559,1832,647,489,909,506,899,480,674,417,462,373,616,324,36,64,668,358,1196,551,1427,501,1105,505,1416,633,677,410,1254,555,1247,558,1073,460,854,364,1357,465,662,300,467,266,116,206,202,207,136,159,459,437,,7603,84500
