GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
39017,"Butler County, Ohio","382,378","188,087","194,291","33,590","43,083","46,430","49,609","24,986","24,681",37.3,"18,601","307,481","31,220",488,"13,085",0,"152,725",60589,143040,41717,-,83641,50339,62608,29687,66334,78628,42814,78731,32341,694.0
39023,"Clark County, Ohio","134,585","65,014","69,571","8,035","15,750","15,238","16,994","9,114","9,281",41.5,"4,732","112,993","11,150",59,726,0,"61,307",49875,55327,36152,-,75259,56095,51192,39339,56858,58974,43489,61737,32673,68.0
39025,"Clermont County, Ohio","205,466","100,815","104,651","11,654","25,733","26,111","27,457","15,181","14,448",39.9,"4,190","191,327","2,624",55,"2,237",0,"83,786",64526,77920,N,-,72739,36667,65506,40402,73131,79634,45628,81520,33108,499.0
39029,"Columbiana County, Ohio","102,665","51,589","51,076","5,532","11,306","11,755","13,766","7,959","7,986",44.4,776,N,N,N,N,N,"46,848",43745,41884,9846,-,28517,N,45148,22176,50615,52487,35028,60860,26663,19.0
39035,"Cuyahoga County, Ohio","1,243,857","593,150","650,707","78,984","176,068","142,943","154,374","88,568","89,191",40.4,"76,732","728,195","358,626","1,631","37,707",350,"617,923",49910,542122,29889,33041,65864,34469,64763,28712,54620,61800,38275,70181,32367,644.0
39041,"Delaware County, Ohio","204,826","101,021","103,805","12,153","19,556","30,910","30,176","12,675","12,394",38.7,"5,568","172,904","6,605",319,"12,823",0,"74,534",99881,70501,90122,-,128339,82191,97336,50773,114654,125779,64446,115646,58501,1245.0
39043,"Erie County, Ohio","74,615","36,773","37,842","4,287","8,599","8,218","9,591","6,254","5,173",44.8,"3,408","61,978","7,167",248,46,25,"37,907",49751,31675,31149,46826,-,N,54896,40503,55338,64945,33304,62881,29108,71.0
39045,"Fairfield County, Ohio","155,782","77,951","77,831","8,877","18,056","20,094","22,014","10,862","9,722",39.9,"3,556","133,358","10,555",0,"1,933",0,"61,550",67144,55934,100107,-,82971,82426,65635,45772,79208,86588,42169,82025,31437,565.0
39049,"Franklin County, Ohio","1,310,300","639,445","670,855","88,600","239,951","175,239","155,347","75,079","73,678",34.1,"74,816","816,322","295,348","1,381","71,359",68,"559,933",60373,519468,37464,44208,73871,54277,70515,32792,65013,66604,49550,75032,42061,1444.0
39055,"Geauga County, Ohio","94,031","46,724","47,307","5,401","8,062","9,668","12,912","7,323","7,173",44.9,"1,509","89,637","1,211",188,674,0,"37,335",82784,35387,N,-,156308,N,83072,34049,100812,100583,59476,100504,51518,147.0
39057,"Greene County, Ohio","167,995","82,995","85,000","13,144","22,296","19,080","19,755","11,242","11,274",37.9,"4,925","140,393","12,493",100,"4,839",0,"70,856",67680,66053,37143,25788,102738,56577,69419,22334,74079,86959,56529,84368,38561,452.0
39061,"Hamilton County, Ohio","816,684","394,206","422,478","53,323","125,104","96,712","98,142","57,032","51,552",36.6,"28,177","529,988","205,378",627,"24,305","1,279","380,048",57189,344562,37022,15099,72023,43380,68985,29878,59706,70366,44898,77326,35151,749.0
39063,"Hancock County, Ohio","75,930","37,308","38,622","4,421","10,396","9,019","9,796","5,843","4,698",39.6,"4,218","67,513",973,0,"1,384",0,"34,372",60788,31606,42288,-,N,60410,63020,23960,61830,75745,39319,77324,30425,110.0
39081,"Jefferson County, Ohio","65,767","32,354","33,413","5,051","6,985","6,799","8,558","4,764","5,368",45.2,999,"59,289","3,163",44,"1,119",0,"32,470",40308,27292,26701,-,72318,N,41216,17381,48116,51730,31658,59202,21551,6.0
39085,"Lake County, Ohio","230,514","113,126","117,388","12,685","26,979","26,814","31,631","16,740","18,611",44.2,"10,738","202,229","10,387",133,"2,941",147,"103,306",65835,96577,51654,-,81146,63391,67107,36311,78660,79750,43536,80191,39498,409.0
39089,"Licking County, Ohio","175,769","85,511","90,258","10,560","20,615","21,057","24,424","13,202","11,544",39.8,"3,495","157,117","6,895",96,"3,682",76,"71,052",67784,62237,76462,-,78352,N,67802,38780,79046,83515,44946,82326,32596,251.0
39093,"Lorain County, Ohio","309,461","152,537","156,924","20,119","33,439","37,345","41,272","21,756","22,680",42.1,"31,642","240,752","24,306","1,071","3,396",75,"131,931",58613,121344,33843,19943,N,37560,64891,26353,66529,74773,44923,73281,36746,946.0
39095,"Lucas County, Ohio","429,899","208,451","221,448","28,063","60,107","49,641","53,205","30,527","28,415",38.1,"31,270","292,392","78,988",880,"6,636",457,"203,491",47360,178289,27875,22860,56664,42176,56626,22487,46921,60020,40180,61438,28720,430.0
39099,"Mahoning County, Ohio","229,642","113,227","116,415","14,540","25,680","25,278","28,269","16,077","18,961",43.3,"14,677","173,362","31,638",604,"2,206",0,"111,318",47962,97365,26379,29438,83050,37437,55047,35998,53259,63912,36895,65390,30459,162.0
39101,"Marion County, Ohio","65,256","34,660","30,596","4,053","8,788","7,939","8,401","4,678","4,484",41.3,"1,801","57,491","3,172",136,459,74,"27,907",43008,24205,56076,-,-,13897,43192,40833,44995,44443,34044,56014,27182,33.0
39103,"Medina County, Ohio","179,146","89,213","89,933","9,099","19,628","22,615","25,803","14,417","11,358",41.9,"3,823","167,786","2,575",104,"1,885",0,"73,043",75786,70609,52992,-,N,N,76178,45197,79494,98491,48575,91091,38664,587.0
39109,"Miami County, Ohio","106,222","52,551","53,671","5,165","12,499","12,622","13,558","7,684","7,283",42.0,"1,845","97,740","1,402",341,"1,846",0,"44,352",58486,41148,N,-,N,120260,60025,9405,73241,75561,35891,81425,31882,217.0
39113,"Montgomery County, Ohio","532,331","257,229","275,102","34,993","72,345","61,136","65,056","37,029","34,812",39.2,"16,459","375,088","107,609","1,507","12,140",342,"254,821",50838,224225,31870,20120,73517,33428,57731,28192,56221,62079,41719,67103,31529,469.0
39119,"Muskingum County, Ohio","86,183","42,143","44,040","5,280","10,324","10,047","11,601","5,432","6,730",40.9,778,"78,691","3,458",157,222,0,"37,948",49602,34471,39746,-,-,-,50231,22970,56527,66323,33676,58531,28409,3.0
39133,"Portage County, Ohio","162,927","79,341","83,586","18,936","18,497","17,266","20,776","11,351","11,031",39.1,"3,138","145,427","7,006",0,"3,330",0,"69,335",64550,60801,90450,-,N,44544,64302,20867,85863,79662,40608,88662,32227,364.0
39139,"Richland County, Ohio","121,099","60,963","60,136","6,683","15,042","14,570","15,950","9,174","7,644",41.5,"2,397","103,388","10,100",264,"1,033",60,"54,173",49564,48105,20773,N,"250,000+",N,52151,51034,54245,59511,38049,58865,26853,61.0
39141,"Ross County, Ohio","76,931","40,171","36,760","4,728","9,469","9,537","11,490","5,222","5,482",41.5,"1,017","68,895","4,202",0,512,47,"32,070",46769,29779,47173,-,N,N,47334,28419,50240,57132,34007,54940,26152,13.0
39145,"Scioto County, Ohio","75,502","37,439","38,063","4,467","9,381","9,291","9,634","5,371","5,122",40.3,938,"70,446","2,440",520,142,0,"34,514",37257,28719,N,-,-,-,37485,20147,48496,43656,28464,57744,17137,4.0
39151,"Stark County, Ohio","371,574","180,157","191,417","22,005","43,718","43,261","47,272","28,475","25,618",42.0,"8,011","319,532","27,519",630,"3,920",0,"166,991",52068,152210,24020,N,66344,32175,55790,39167,57251,66591,38107,66401,29978,412.0
39153,"Summit County, Ohio","541,918","263,355","278,563","33,039","71,406","64,317","70,180","39,145","39,890",41.0,"12,149","414,703","77,026","1,095","20,151",0,"246,191",58876,226243,32306,N,54683,51091,65719,35862,69261,69756,44196,77800,35251,647.0
39155,"Trumbull County, Ohio","198,627","96,599","102,028","10,719","23,088","21,694","25,541","14,966","14,814",44.6,"3,771","172,997","16,301",132,"1,564",0,"95,669",46196,83303,22410,-,90092,48136,49406,20935,50339,58400,39016,60604,27844,86.0
39157,"Tuscarawas County, Ohio","92,176","44,815","47,361","5,460","10,939","10,742","11,059","6,184","6,724",41.0,"1,406",N,N,N,N,N,"40,234",49658,36740,N,-,-,26339,52125,30014,55887,65833,33348,65071,28524,48.0
39165,"Warren County, Ohio","232,173","117,267","114,906","12,049","27,539","31,796","33,952","18,541","12,293",39.2,"6,552","198,915","8,457",226,"13,920",0,"88,444",86473,83540,95760,-,129539,48406,85181,52116,95032,98750,54663,96433,42366,1167.0
39169,"Wayne County, Ohio","115,967","57,444","58,523","7,764","13,619","12,469","13,762","8,253","8,345",38.9,"2,421","108,363","3,167",91,241,0,"46,732",59111,43908,31900,-,-,66044,60061,50533,64186,67224,42604,68469,32722,241.0
39173,"Wood County, Ohio","130,696","64,457","66,239","15,919","15,805","14,175","14,810","7,933","8,661",35.2,"7,432","115,073","3,566",168,"2,158",45,"54,092",63695,50694,21872,56458,N,41312,66944,24151,70438,84550,48765,84391,33973,301.0
40017,"Canadian County, Oklahoma","144,447","70,792","73,655","8,156","21,698","20,321","17,553","8,619","8,148",35.7,"13,486","109,319","5,189","5,748","3,883",0,"48,974",70204,45344,49323,66615,73655,43284,71361,41411,80530,72193,53768,79460,39798,395.0
40027,"Cleveland County, Oklahoma","281,669","140,148","141,521","26,558","45,511","37,303","31,100","18,912","13,616",34.3,"25,237","199,877","12,715","12,241","13,058",47,"116,901",62096,110775,46790,59038,49973,65218,64052,28833,64572,80421,51369,73308,38945,661.0
40031,"Comanche County, Oklahoma","120,422","62,558","57,864","11,095","19,343","14,714","13,931","6,759","7,167",33.3,"16,101","67,248","16,734","3,562","2,398",913,"51,688",52089,42489,39689,52776,N,46733,57275,38026,52105,63487,41902,62729,31990,67.0
40037,"Creek County, Oklahoma","71,604","35,373","36,231","3,761","8,554","8,905","9,141","5,470","4,533",40.2,"3,094","53,787","1,406","7,471",465,16,"30,778",55264,26957,N,41845,41657,48018,56709,33859,65495,68573,36822,67417,25032,84.0
40101,"Muskogee County, Oklahoma","68,362","33,349","35,013","4,586","8,351","8,401","8,542","4,929","3,989",38.4,"4,308","37,723","7,156","12,123",196,0,"30,967",45290,26566,34984,40371,N,51299,51098,32921,53050,54514,36215,56680,22963,24.0
40109,"Oklahoma County, Oklahoma","792,582","388,210","404,372","52,443","123,640","102,291","89,612","50,416","43,551",34.8,"141,002","439,175","116,672","22,178","27,243",559,"341,548",52214,302645,35242,35535,54032,43221,61742,34385,53490,61271,45801,64223,36913,3894.0
40119,"Payne County, Oklahoma","82,040","42,030","40,010","14,944","11,136","8,320","6,720","3,979","3,841",27.8,"3,986","62,846","3,198","2,569","3,324",98,"36,824",48031,30734,36391,63375,N,55385,49063,16058,55495,60175,43135,68043,30017,78.0
40125,"Pottawatomie County, Oklahoma","72,679","34,613","38,066","4,930","9,177","8,940","9,085","4,271","5,149",37.5,"3,781","52,406","2,500","8,942",432,48,"29,998",48776,26714,33873,39915,-,N,50709,26733,57219,55492,35899,58807,27568,69.0
40131,"Rogers County, Oklahoma","91,984","45,795","46,189","5,649","11,283","11,593","12,046","7,100","5,652",39.7,"4,487","65,813","1,064","11,999","1,542",147,"38,545",60148,35254,72734,51676,46039,51497,63713,35072,70159,75561,47284,77526,33467,501.0
40143,"Tulsa County, Oklahoma","648,360","316,400","331,960","40,989","95,003","83,609","76,971","40,513","37,781",35.9,"84,522","398,173","65,375","30,620","21,788",151,"284,556",55638,250492,32209,51526,72820,47934,62470,35121,60138,65859,44404,71414,34824,1795.0
40145,"Wagoner County, Oklahoma","80,110","39,632","40,478","4,529","9,734","10,452","10,476","5,124","5,322",39.3,"5,164","56,853","2,597","7,205","1,357",173,"32,881",62421,30186,56680,61346,81017,55156,64358,43380,72484,77736,47797,78039,36604,339.0
41003,"Benton County, Oregon","92,101","46,488","45,613","15,363","12,549","9,316","8,535","5,530","4,963",33.2,"7,008","73,295",998,402,"6,924",190,"38,442",63773,35520,N,N,N,57685,65889,16974,71345,98697,54289,88993,31510,103.0
41005,"Clackamas County, Oregon","416,075","205,716","210,359","22,078","52,054","54,875","55,735","29,762","29,014",41.4,"36,855","338,700","3,670","1,705","19,009","1,031","169,238",81278,158749,29431,N,100821,65859,82463,59776,87616,103128,52941,96112,49044,1244.0
41017,"Deschutes County, Oregon","191,996","95,592","96,404","8,768","23,689","26,001","25,872","11,658","14,932",43.2,"15,517","167,270",752,827,"2,668",0,"91,040",67577,79950,-,-,53643,60616,69183,42023,75495,80335,53448,79412,44559,1818.0
41019,"Douglas County, Oregon","110,283","54,333","55,950","4,930","11,894","11,727","12,987","8,205","8,999",47.0,"6,651","96,434",165,"1,920","1,381",3,"50,564",47004,45647,-,35212,78144,41893,47168,59018,54979,54569,36598,55963,31140,276.0
41029,"Jackson County, Oregon","219,564","106,611","112,953","13,224","27,960","24,249","26,291","14,299","16,441",42.9,"29,042","176,438","2,119","2,774","3,567",699,"96,251",56546,89787,N,N,60872,32294,58276,32309,61192,67243,46127,69891,32673,681.0
41033,"Josephine County, Oregon","87,393","43,294","44,099","2,931","10,416","8,588","10,248","6,417","7,129",47.9,"6,657","75,770",330,375,"1,103",314,"39,354",48315,37059,-,60567,61178,44553,48308,51395,55542,55899,42213,56462,26358,204.0
41035,"Klamath County, Oregon","67,653","33,719","33,934","3,666","8,685","7,027","7,558","3,537","5,519",41.8,"9,090","52,359",373,"2,891",613,39,"33,682",45354,26798,62734,39700,-,46250,46047,37411,59848,56147,35648,58229,27780,138.0
41039,"Lane County, Oregon","379,611","186,890","192,721","35,226","48,399","47,608","42,556","23,500","26,337",39.5,"34,712","308,146","3,043","3,705","10,346","1,273","163,490",53172,156072,54016,47280,51730,50783,53902,30160,57593,61758,48569,68099,33272,814.0
41043,"Linn County, Oregon","127,335","62,661","64,674","7,796","17,250","15,231","15,338","9,235","7,493",39.8,"11,838","107,823",858,706,"1,116",0,"50,891",54113,48464,50351,36615,93434,55547,54696,36167,52428,73434,46979,64303,37630,446.0
41047,"Marion County, Oregon","346,868","174,987","171,881","23,452","47,437","43,378","41,615","19,345","23,209",36.8,"93,731","224,503","4,260","1,627","7,292","3,638","127,325",56341,119511,33404,N,80051,48986,59631,42827,67218,65358,43725,66351,36784,899.0
41051,"Multnomah County, Oregon","811,880","402,662","409,218","46,492","152,566","134,084","106,438","50,414","42,914",37.6,"95,385","559,625","43,914","6,660","63,589","5,419","353,878",71186,330223,44431,38359,64510,47082,76526,40383,80028,77869,48439,91088,48343,1035.0
41053,"Polk County, Oregon","85,234","40,945","44,289","8,172","10,215","9,623","10,105","5,207","4,799",37.4,"12,221","66,042",200,"2,726","1,509",128,"32,511",61616,31218,-,N,N,60169,64781,30620,77207,62343,53544,72500,36021,269.0
41059,"Umatilla County, Oregon","77,516","39,788","37,728","4,867","10,282","10,047","9,131","4,563","4,781",37.2,"21,136","50,585",763,"2,182",982,125,"30,681",56842,26048,-,39065,-,47813,63462,70758,62681,65881,37210,65971,36403,164.0
41067,"Washington County, Oregon","597,695","296,224","301,471","36,216","94,460","88,738","79,372","34,355","34,492",36.9,"101,582","387,763","14,122","2,237","62,179","2,882","232,449",83068,225955,70355,68422,109903,64074,85137,60010,95914,100462,51052,100490,49290,1298.0
41071,"Yamhill County, Oregon","107,002","52,963","54,039","7,567","13,187","14,715","12,354","6,603","7,240",38.5,"17,306","82,156",192,"1,185","1,442","1,266","39,394",60893,37235,-,72939,103586,41578,62357,9959,61414,88978,48433,80929,31866,352.0
42001,"Adams County, Pennsylvania","102,811","50,601","52,210","6,321","11,029","10,865","14,860","7,540","7,471",43.8,"7,307","91,520","1,186",76,770,0,"42,572",62284,39570,-,-,61268,67803,62368,31933,70488,78045,42944,77009,37582,224.0
42003,"Allegheny County, Pennsylvania","1,218,452","588,659","629,793","75,482","187,387","143,427","146,536","85,273","90,743",40.5,"26,562","953,335","155,873","1,293","48,154",157,"602,410",59899,543369,31118,44674,66010,54158,66600,22943,72115,76505,40257,86665,35629,1341.0
42005,"Armstrong County, Pennsylvania","65,263","32,871","32,392","3,370","6,829","7,188","9,115","5,445","5,351",46.6,519,"63,258",508,66,271,0,"32,785",49950,27332,N,-,N,92928,49785,35736,65142,63459,35020,67065,24430,11.0
42007,"Beaver County, Pennsylvania","164,742","80,056","84,686","8,519","19,414","18,063","21,706","14,647","12,019",45.6,"2,694","147,259","8,535",387,"1,030",25,"79,662",54660,73059,16902,108261,24045,30483,60109,21639,65955,70530,34808,70470,28596,152.0
42011,"Berks County, Pennsylvania","420,152","205,971","214,181","27,433","51,764","47,962","56,659","30,661","26,541",40.2,"92,169","297,614","17,577",281,"5,997",0,"167,383",62564,157006,55052,N,45565,39168,67906,35342,73562,75846,42434,78620,33334,380.0
42013,"Blair County, Pennsylvania","122,492","59,228","63,264","6,721","14,683","13,879","16,548","9,566","8,204",44.0,"1,599",N,N,N,N,N,"56,957",49942,51096,N,-,-,N,51534,16270,65100,55316,40804,67015,25376,101.0
42017,"Bucks County, Pennsylvania","628,195","308,124","320,071","36,396","68,976","74,259","89,666","54,653","45,041",44.0,"34,596","524,895","23,106",213,"31,578",586,"251,507",88569,239962,61741,93467,118763,54167,91100,56658,97152,109170,57781,106262,46561,834.0
42019,"Butler County, Pennsylvania","187,888","93,038","94,850","10,822","21,603","21,770","26,407","13,098","16,305",43.7,"2,921","177,415","1,945",0,"3,032",0,"84,242",66423,77764,N,-,82750,69152,66341,25516,87857,85414,37952,86267,34496,666.0
42021,"Cambria County, Pennsylvania","131,730","65,065","66,665","8,065","13,671","13,903","16,816","9,709","10,834",45.9,"2,182","121,706","3,989",66,444,137,"66,035",45084,56483,19916,-,N,41054,46956,38433,50622,60139,34540,62619,24987,66.0
42025,"Carbon County, Pennsylvania","64,227","31,550","32,677","3,205","7,034","7,204","9,618","5,029","5,379",46.9,"3,258","58,652",731,0,540,0,"34,820",53227,25177,N,-,-,50675,53715,34273,61392,70977,35391,65284,30645,87.0
42027,"Centre County, Pennsylvania","162,805","85,370","77,435","28,201","22,279","16,438","17,770","9,976","8,669",31.6,"4,945","138,759","5,999",0,"11,272",0,"67,155",57333,58514,N,-,21358,20512,59987,8773,71327,83548,44422,84102,29567,265.0
42029,"Chester County, Pennsylvania","522,046","257,619","264,427","31,943","60,666","64,719","72,819","37,608","35,749",40.6,"39,447","412,014","30,200",262,"29,514",0,"201,344",99119,192746,56596,-,130255,65669,101873,47571,104324,127950,63713,117435,53403,1299.0
42033,"Clearfield County, Pennsylvania","79,388","41,645","37,743","4,240","9,493","9,636","11,419","6,806","5,452",45.2,"2,387","73,776","1,778",263,362,0,"39,267",46205,31992,-,-,-,-,45638,24111,49186,62285,34871,57945,24971,72.0
42037,"Columbia County, Pennsylvania","65,456","31,765","33,691","7,595","6,614","6,726","8,296","4,381","4,765",41.0,"1,872","60,921","1,209",56,782,137,"30,320",50601,26655,N,-,N,71191,50365,9477,61971,64958,29724,72283,26151,60.0
