GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households,SINGLE_FAMILY_PERMITS
9005,"Litchfield County, Connecticut","182,177","90,322","91,855","9,425","19,845","18,937","28,326","16,653","15,982",47.3,"11,498","160,609","3,600",380,"3,511",0,"88,289",78436,73709,68668,-,95600,51020,79389,55616,79914,90857,61667,96651,48763,125.0
9007,"Middlesex County, Connecticut","163,410","79,502","83,908","10,647","18,019","18,059","24,798","14,707","11,625",45.5,"10,343","136,875","8,597",412,"5,172",0,"76,332",79646,67227,49030,-,55691,43021,83239,42162,81655,100158,54977,101628,44596,150.0
9009,"New Haven County, Connecticut","860,435","415,460","444,975","60,794","114,823","100,513","118,431","63,388","56,128",40.1,"156,118","540,143","107,279",825,"33,920",0,"367,217",66863,324837,46009,N,80458,49579,77770,28571,66348,86152,50313,86424,42402,469.0
9011,"New London County, Connecticut","269,033","134,849","134,184","20,307","34,032","27,889","39,670","21,383","18,446",41.6,"28,444","202,897","12,782","2,320","11,250",79,"123,404",71987,107229,32575,40124,64848,68606,76184,45531,73748,88119,54266,87578,45782,226.0
9013,"Tolland County, Connecticut","151,461","75,711","75,750","19,604","16,907","14,803","21,374","10,329","10,533",37.5,"8,415","127,504","4,984",52,"7,171",0,"59,714",72117,55939,34732,-,32075,58590,75209,27325,84906,93775,56728,100114,45499,156.0
9015,"Windham County, Connecticut","116,359","56,944","59,415","8,215","13,730","14,151","16,471","9,080","8,521",41.6,"13,596","96,326","2,227",174,"1,728",0,"49,736",63573,43823,23137,-,N,31989,70855,40946,69909,77569,43406,81856,27586,134.0
10001,"Kent County, Delaware","176,824","85,487","91,337","12,597","24,147","20,485","22,052","12,598","10,033",37.8,"12,703","108,754","44,815",576,"3,077",0,"71,619",57608,63807,48143,105483,57464,42259,60937,25932,54319,65968,56231,64417,34995,1153.0
10003,"New Castle County, Delaware","559,793","270,850","288,943","36,378","82,145","68,271","76,205","38,342","36,370",38.1,"55,724","320,334","136,658","1,269","32,524",85,"223,225",66647,206101,45597,29875,105678,47232,75294,28542,65774,83602,48589,84408,39762,1338.0
10005,"Sussex County, Delaware","225,322","109,173","116,149","9,924","24,657","22,312","26,275","16,189","20,388",49.4,"21,113","168,829","25,217",499,"2,803",159,"138,009",61985,88029,38489,38860,63582,49360,65729,59119,55697,72379,55131,71520,34132,2727.0
11001,"District of Columbia, District of Columbia","693,972","329,078","364,894","54,294","162,354","102,128","76,277","35,580","34,283",34.0,"76,526","253,416","314,705","1,574","28,056",217,"314,843",82372,281475,42161,21534,96394,84728,134358,39449,100018,80536,59086,106528,68067,352.0
12001,"Alachua County, Florida","266,944","128,776","138,168","40,657","40,752","29,672","25,887","14,646","14,609",31.3,"26,282","163,372","52,886",932,"15,687",225,"116,975",44676,97714,24898,N,57286,32762,52284,14128,49401,63620,40509,67930,28162,626.0
12005,"Bay County, Florida","183,563","91,154","92,409","11,328","25,237","22,296","24,518","14,287","11,423",39.9,"12,090","140,140","19,613",793,"4,113",0,"102,822",52415,70600,37675,-,75219,35198,56337,30291,56141,62542,41970,67834,30507,854.0
12009,"Brevard County, Florida","589,162","287,371","301,791","31,471","64,880","60,326","77,606","52,430","44,564",47.2,"61,221","437,650","55,718","2,016","14,418","1,146","278,139",52540,228385,37041,44624,57584,51014,54747,31958,58219,62405,40534,65184,33139,2149.0
12011,"Broward County, Florida","1,935,878","944,164","991,714","112,391","262,479","257,255","279,181","137,114","119,693",40.2,"574,026","701,606","535,384","3,230","67,252",725,"823,622",56842,685559,47120,N,71580,54799,64434,34838,60111,66917,39489,70391,37103,1748.0
12015,"Charlotte County, Florida","182,033","88,766","93,267","6,438","13,565","14,285","19,990","14,149","17,181",59.2,"13,043","152,937","10,101",462,"2,572",0,"103,986",52070,76056,54759,-,72687,34854,52086,46568,50439,58473,46928,60364,35442,1251.0
12017,"Citrus County, Florida","145,647","70,487","75,160","5,466","11,016","12,395","16,949","11,083","12,047",56.3,"8,299","128,253","3,706",448,"2,569",22,"79,496",43548,61290,81062,60642,N,33286,43796,11843,39457,51833,39173,52686,26733,433.0
12019,"Clay County, Florida","212,230","104,268","107,962","11,239","24,044","28,037","31,266","15,622","12,553",40.5,"21,010","153,940","20,246",465,"6,529",0,"80,776",65247,73136,51919,115536,70858,62336,66509,26992,66089,73241,49237,73489,42203,981.0
12021,"Collier County, Florida","372,880","182,479","190,401","18,532","36,119","36,191","43,973","25,737","24,283",50.8,"103,525","234,398","25,702",610,"5,561",0,"214,429",66048,144354,49297,102803,72242,48850,73367,40288,55701,80363,65185,77538,44944,2930.0
12023,"Columbia County, Florida","69,612","36,251","33,361","3,369","8,275","9,011","8,265","3,432","5,847",40.5,"4,337",N,N,N,N,N,"28,958",40811,24335,27259,-,N,41840,42451,16817,43505,40930,36434,52010,23546,146.0
12031,"Duval County, Florida","937,934","454,024","483,910","63,342","155,646","117,723","120,409","67,216","52,237",36.2,"90,568","496,140","275,930",658,"47,596",35,"407,446",52062,359607,38645,42932,71256,45329,61610,31804,58317,61636,38318,65516,34647,3231.0
12033,"Escambia County, Florida","313,512","155,016","158,496","25,213","45,826","34,832","36,264","22,231","20,753",36.7,"17,706","201,228","66,760","1,558","8,921",424,"141,696",48631,122406,34574,N,54505,36374,53931,27647,50117,55446,44384,56004,33697,1048.0
12035,"Flagler County, Florida","110,510","53,251","57,259","4,804","9,362","11,323","12,628","7,047","10,644",50.6,"11,546","82,520","11,579",149,"3,064",0,"51,544",49652,42370,33670,-,61992,29583,53619,23064,47479,66361,47963,61801,34313,985.0
12053,"Hernando County, Florida","186,553","88,715","97,838","8,284","18,554","18,267","23,845","13,280","13,337",48.8,"24,827","145,655","9,053","1,212","2,176",0,"86,721",44892,74110,41488,70954,46152,38926,45210,38614,50588,54175,36173,52392,28253,781.0
12055,"Highlands County, Florida","102,883","48,496","54,387","2,628","10,349","9,289","10,058","6,368","7,594",53.4,"20,375","69,071","9,886",247,"1,644",0,"55,647",35543,42948,25060,-,48381,20593,41976,30102,41749,29078,37652,46739,23329,175.0
12057,"Hillsborough County, Florida","1,408,566","687,362","721,204","90,756","213,630","190,942","190,655","85,342","83,185",37.1,"402,798","687,894","221,857","3,347","59,098",230,"580,367",54731,521609,41071,78449,76462,44354,66731,34790,54671,67394,41600,67718,37597,7253.0
12061,"Indian River County, Florida","154,383","73,394","80,989","7,810","12,300","13,536","17,938","13,887","10,428",53.3,"19,285","116,161","13,064",179,"1,729",0,"80,017",49177,58044,35220,87432,N,48144,51836,22823,53825,57105,46145,65523,33456,1112.0
12069,"Lake County, Florida","346,017","168,643","177,374","17,355","33,826","38,873","41,963","22,469","24,828",47.1,"53,353","239,984","36,595","1,239","7,868",357,"157,233",51383,136255,40377,N,69142,46857,52897,38726,57362,62106,44080,62040,32769,3216.0
12071,"Lee County, Florida","739,224","361,950","377,274","37,701","79,182","75,574","89,152","52,228","51,827",48.7,"156,821","496,526","57,618",901,"12,951",178,"393,259",53928,266266,42113,32298,72458,44276,57767,39938,54221,62732,49360,64719,35001,4841.0
12073,"Leon County, Florida","290,292","137,421","152,871","45,977","42,227","32,300","29,791","18,355","13,983",31.4,"18,690","164,245","88,398",122,"9,874",0,"129,667",51642,115193,35224,-,98832,41745,62091,24613,50777,73245,54882,74360,32141,605.0
12081,"Manatee County, Florida","385,571","185,975","199,596","19,306","39,197","41,082","46,837","28,812","27,196",48.5,"62,754","275,095","32,929","1,296","7,836",0,"190,954",55268,144329,36185,81359,60657,45322,58180,31539,56909,69251,46775,68789,34810,2917.0
12083,"Marion County, Florida","354,353","169,962","184,391","15,949","37,238","35,668","41,795","23,466","25,120",48.3,"46,672","248,339","43,989","1,531","5,945",301,"168,373",43910,140620,30775,51139,52356,41351,45943,32153,45919,46671,39836,51752,29825,1942.0
12085,"Martin County, Florida","159,923","78,809","81,114","8,000","13,469","14,649","20,030","12,060","13,397",53.0,"22,006","125,270","9,283",126,"2,118",51,"80,142",54681,62496,31208,N,N,44952,58094,21518,54941,78169,46069,80978,34842,329.0
12086,"Miami-Dade County, Florida","2,751,796","1,335,329","1,416,467","170,199","395,237","379,990","408,304","183,701","155,168",40.1,"1,887,266","360,449","434,406","1,659","44,246",88,"1,024,289",49930,872495,36425,34347,70381,48064,80276,32115,56523,55200,30590,55676,30489,2285.0
12087,"Monroe County, Florida","77,013","39,760","37,253","3,788","9,203","10,478","11,089","6,388","6,861",47.1,"18,879","50,942","5,018",60,"1,190",0,"53,620",65747,31285,46864,-,N,49976,74608,58750,66080,76328,53491,76623,45255,191.0
12089,"Nassau County, Florida","82,721","40,041","42,680","3,827","8,783","9,255","11,827","6,109","6,840",46.4,"3,473","71,961","5,474",182,947,0,"38,922",71489,31837,65253,-,N,54399,72151,30750,75347,86484,58784,80226,46577,1078.0
12091,"Okaloosa County, Florida","202,970","104,011","98,959","14,616","31,189","23,955","25,255","15,376","11,627",37.7,"18,696","149,396","19,286",408,"6,311",0,"96,918",61866,79011,54774,54852,61584,61073,62182,35231,57921,81222,56552,76864,36406,901.0
12095,"Orange County, Florida","1,348,975","662,509","686,466","105,130","227,501","189,625","179,293","84,185","65,838",35.1,"423,707","537,389","263,283","1,334","69,060","1,545","536,798",54107,460602,40925,N,74127,42937,68603,27176,55664,62688,42022,62074,37451,6060.0
12097,"Osceola County, Florida","352,180","173,575","178,605","23,383","47,858","51,986","46,894","19,493","18,457",36.3,"189,157","112,950","33,016",989,"7,941",551,"148,903",49762,102385,55525,N,54263,42697,60556,32043,52331,56503,42161,55516,30856,4028.0
12099,"Palm Beach County, Florida","1,471,150","713,677","757,473","79,508","176,115","168,222","192,723","99,683","93,824",44.8,"328,182","801,265","274,608","1,598","39,388",0,"687,082",60057,547824,44759,40532,71078,52428,68066,39828,62438,70589,49007,74497,40348,2622.0
12101,"Pasco County, Florida","525,643","255,616","270,027","25,828","58,175","62,736","70,938","38,102","32,845",44.6,"79,465","392,062","28,531","1,174","13,047",351,"243,223",51347,207993,47801,66647,77924,54608,50956,39401,65018,57287,38636,61088,30149,3773.0
12103,"Pinellas County, Florida","970,637","465,729","504,908","48,082","117,195","105,627","133,357","79,664","75,143",47.9,"93,952","715,611","97,341","1,940","32,935",782,"509,349",51512,405807,35560,68343,61878,48580,53411,35792,60495,61765,39608,68789,34265,925.0
12105,"Polk County, Florida","686,483","336,724","349,759","40,658","88,113","81,100","84,389","42,604","41,900",40.4,"153,113","406,331","100,090","2,260","12,137",568,"295,132",48475,233058,35688,41607,62308,44247,51468,32281,51304,55060,40255,55353,30674,4542.0
12107,"Putnam County, Florida","73,464","36,700","36,764","3,722","8,383","6,615","9,568","5,900","5,418",45.5,"7,458",N,N,N,N,N,"37,299",33790,29444,25130,-,-,27397,37660,21486,33774,40731,25097,39130,20863,80.0
12109,"St. Johns County, Florida","243,812","118,564","125,248","11,720","24,345","30,129","35,593","19,986","15,453",43.7,"16,870","201,401","11,870","1,129","7,048",72,"106,548",73836,87096,28690,-,138660,94921,73423,30956,82633,86214,60135,85243,44000,4422.0
12111,"St. Lucie County, Florida","313,506","152,989","160,517","16,699","33,150","34,441","39,223","22,044","21,649",45.1,"59,625","179,855","60,304","1,047","5,957","1,744","141,040",50062,114043,42678,126760,72193,46547,53422,47556,57089,55765,41588,57451,29506,1758.0
12113,"Santa Rosa County, Florida","174,272","89,176","85,096","10,172","22,651","21,686","25,459","12,928","10,979",39.8,"9,668","143,423","10,893",437,"3,746",292,"71,608",66059,62216,N,N,N,38120,67227,61932,65104,85337,49026,69249,39189,1536.0
12115,"Sarasota County, Florida","419,119","199,834","219,285","16,818","35,463","35,875","47,166","30,920","33,707",56.0,"38,272","348,980","18,560",305,"7,761",84,"240,089",58400,184614,38135,-,62936,47979,60139,40587,67060,67837,51280,75190,35897,3072.0
12117,"Seminole County, Florida","462,659","222,721","239,938","29,291","67,303","62,952","65,206","31,541","28,537",39.2,"98,817","279,346","51,890",745,"21,249",130,"190,325",64049,176017,42133,N,84927,54354,70938,25526,73527,77684,39406,81115,38928,1127.0
12119,"Sumter County, Florida","125,165","62,316","62,849","2,286","6,717","7,633","8,320","5,857","12,755",67.6,"7,105","106,267","9,136",435,957,0,"70,572",54057,55097,50193,-,31262,N,54613,35159,50923,56720,53468,63591,33809,1814.0
12127,"Volusia County, Florida","538,692","263,063","275,629","31,838","61,974","56,526","67,515","41,430","41,105",46.3,"74,582","385,529","57,219","1,242","9,853",83,"260,511",46901,217632,32525,17095,35969,41266,49871,26978,51656,56039,38560,61082,29519,1923.0
12131,"Walton County, Florida","68,376","34,343","34,033","3,051","8,640","8,250","9,309","5,263","5,571",44.5,"4,290","57,544","3,335",259,873,0,"52,171",51620,29463,26884,N,162552,N,53183,20400,63147,62130,39787,62473,28968,1175.0
13013,"Barrow County, Georgia","79,061","37,948","41,113","4,498","12,012","10,887","10,816","5,242","3,771",35.2,"8,674","56,443","9,429",0,"3,000",0,"28,270",59994,26893,40980,-,N,55000,62436,51331,62207,67435,36442,66566,29633,547.0
13015,"Bartow County, Georgia","105,054","51,901","53,153","5,922","14,608","13,102","15,428","7,740","5,371",37.7,"9,058","80,763","8,073",13,"1,244",21,"41,049",54218,38765,29460,-,N,27997,57715,64934,56535,59703,30543,64812,25189,536.0
13021,"Bibb County, Georgia","152,862","71,456","81,406","11,423","19,952","17,293","18,981","9,486","10,698",36.0,"5,019","58,543","84,046",396,"3,191",63,"70,123",37444,56272,27385,N,65938,78225,55248,28076,35756,45155,36105,52952,30361,103.0
13031,"Bulloch County, Georgia","76,149","37,124","39,025","10,977","9,528","7,784","8,850","2,862","4,852",29.2,"2,912","48,305","21,331",300,"1,078",0,"31,072",42138,27802,35993,-,N,15314,45265,21565,45223,50435,36935,51663,25509,357.0
13045,"Carroll County, Georgia","117,812","56,432","61,380","12,178","14,768","15,660","15,302","7,852","6,571",35.5,"8,290","83,062","23,105",557,998,0,"45,355",50100,42897,41137,23698,N,40391,57469,24104,56357,61942,39365,63938,35099,291.0
13047,"Catoosa County, Georgia","66,550","31,442","35,108","4,027","6,710","8,932","9,120","4,261","4,328",40.9,"2,053","60,396","2,093",118,"1,007",0,"27,408",53231,25153,36475,-,29162,41106,56369,41763,55975,71808,31156,65759,20534,192.0
13051,"Chatham County, Georgia","290,501","139,047","151,454","24,259","48,272","35,299","33,905","18,071","17,600",35.4,"19,122","139,804","111,272",878,"6,750","4,210","125,100",55352,107754,41256,64057,81125,33364,71775,35919,55561,72578,44530,62371,38325,812.0
13057,"Cherokee County, Georgia","247,573","121,439","126,134","14,154","27,944","34,893","37,788","17,876","14,854",39.6,"25,621","195,488","14,338",74,"5,035",0,"92,065",76368,89510,87969,83191,49640,64871,77818,40738,78754,91511,51574,88051,44912,2284.0
13059,"Clarke County, Georgia","127,064","60,800","66,264","22,823","18,976","14,714","11,782","5,652","5,519",28.3,"13,835","69,793","34,686",0,"4,979",0,"52,883",39825,48257,31260,-,29045,35805,48082,14509,48741,50633,38733,54296,24225,189.0
13063,"Clayton County, Georgia","285,153","134,018","151,135","20,902","43,111","37,723","38,719","16,177","15,263",32.4,"37,927","28,787","197,545",557,"14,799",0,"105,623",45172,94199,45172,N,56843,48571,41447,41422,43103,51113,36440,51511,31430,411.0
13067,"Cobb County, Georgia","755,754","364,922","390,832","48,836","109,820","108,159","108,259","48,862","42,058",36.6,"98,915","389,629","204,250",920,"39,279",62,"300,570",75654,277609,64936,110509,86030,45342,85839,42821,74923,96639,52447,92088,47399,1564.0
13073,"Columbia County, Georgia","151,579","74,421","77,158","9,707","20,798","19,199","19,955","10,991","8,082",35.7,"10,113","104,161","24,785",352,"5,570",0,"57,472",74164,43990,95680,N,90383,61085,73530,50417,78619,98144,40363,90414,37897,1273.0
13077,"Coweta County, Georgia","143,114","70,094","73,020","9,287","14,962","18,752","22,945","10,521","7,588",38.2,"10,092","101,560","25,263",236,"3,302",0,"54,624",72787,52796,34867,N,55723,32622,85655,42214,73313,90316,45840,81201,38772,841.0
13089,"DeKalb County, Georgia","753,253","355,639","397,614","46,994","126,908","107,699","100,697","47,210","40,918",35.9,"65,070","217,791","395,537","1,342","44,765",968,"311,279",61827,278249,51017,32979,60692,51275,95809,31633,63888,71173,49092,73998,47827,1760.0
13095,"Dougherty County, Georgia","89,502","41,623","47,879","6,325","12,241","11,871","8,908","5,624","5,333",35.5,"2,554","22,605","61,092",142,929,0,"40,700",38712,34179,31214,-,N,53975,54275,9883,41436,41143,35449,45419,26763,37.0
13097,"Douglas County, Georgia","143,882","68,338","75,544","9,086","18,558","20,684","21,550","8,367","8,206",36.7,"13,975","58,347","66,528",171,"2,141",159,"52,702",61094,49962,57221,-,51789,43243,65825,46585,56129,71222,45516,67834,40707,354.0
13113,"Fayette County, Georgia","112,549","55,254","57,295","5,029","11,703","13,122","16,950","8,096","8,364",42.8,"8,285","70,116","25,172",46,"5,380",223,"42,503",84742,40484,78911,-,117490,60376,86465,-,73303,111715,59787,96160,47616,590.0
13115,"Floyd County, Georgia","97,613","45,372","52,241","7,757","12,012","12,290","12,460","5,688","5,833",37.8,"10,913","69,481","13,301",131,"1,214",0,"40,591",45854,36927,32507,-,N,26896,50979,21203,50816,52473,37024,55236,26794,157.0
13117,"Forsyth County, Georgia","227,967","113,178","114,789","10,791","22,494","37,378","37,971","13,856","10,261",38.5,"21,951","163,327","6,620",736,"28,712",0,"81,256",102084,78299,88026,136909,162357,75621,100482,78662,116743,124240,53464,116492,53955,2548.0
13121,"Fulton County, Georgia","1,041,423","504,089","537,334","75,995","175,013","148,569","144,654","59,098","57,820",35.5,"76,270","410,393","453,270",810,"72,499",259,"473,206",65037,410408,40220,56352,93690,56206,102053,40486,67391,78475,46262,90594,46130,3766.0
